NOTE: Follows only available for FEED/CAROUSEL — Instagram does not provide this metric for Reels. For Reels use Reach + Total Interactions. ⭐ = matched against influencer list.,,,,,,,,,,,
Post Date,Type,Influencer Collab,Caption (preview),Link,Follows (Feed only),Reach,Likes,Saves,Shares,Total Interactions,Profile Visits
2025-08-16,REELS,,"Here’s to slowing down and sinking in 💤 Wishing you a truly restful weekend, from all of us at Nell....",https://www.instagram.com/reel/DNbCiQaRswv/,0,193,0,0,0,0,0
2025-08-16,REELS,,"Here’s to slowing down and sinking in 💤 Wishing you a truly restful weekend, from all of us at Nell....",https://www.instagram.com/reel/DNbCiQaRswv/,0,193,0,0,0,0,0
2025-08-16,REELS,,"Here’s to slowing down and sinking in 💤 Wishing you a truly restful weekend, from all of us at Nell....",https://www.instagram.com/reel/DNbCiQaRswv/,0,193,0,0,0,0,0
2025-08-16,REELS,,"Here’s to slowing down and sinking in 💤 Wishing you a truly restful weekend, from all of us at Nell....",https://www.instagram.com/reel/DNbCiQaRswv/,0,193,0,0,0,0,0
2025-08-16,REELS,,"Here’s to slowing down and sinking in 💤 Wishing you a truly restful weekend, from all of us at Nell....",https://www.instagram.com/reel/DNbCiQaRswv/,0,193,0,0,0,0,0
2025-08-16,REELS,,"Here’s to slowing down and sinking in 💤 Wishing you a truly restful weekend, from all of us at Nell....",https://www.instagram.com/reel/DNbCiQaRswv/,0,193,0,0,0,0,0
2025-08-16,REELS,,"Here’s to slowing down and sinking in 💤 Wishing you a truly restful weekend, from all of us at Nell....",https://www.instagram.com/reel/DNbCiQaRswv/,0,193,0,0,0,0,0
2025-08-16,REELS,,"Here’s to slowing down and sinking in 💤 Wishing you a truly restful weekend, from all of us at Nell....",https://www.instagram.com/reel/DNbCiQaRswv/,0,193,0,0,0,0,0
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,95,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,95,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,95,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,95,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,95,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,95,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,95,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,95,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,95,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,95,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,95,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,95,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,96,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,96,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,96,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,96,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,96,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,96,3,0,0,4,5
2025-08-13,FEED,,Not all mattresses are created equal 🛏✨  Inside NELL USA mattresses:  ▫️ Double the coils for precis...,https://www.instagram.com/p/DNTN-w_RFTf/,0,96,3,0,0,4,5
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,471,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,471,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,471,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,471,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,471,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,471,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,471,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,471,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,471,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,471,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,471,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,471,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,473,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,473,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,473,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,473,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,473,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,473,3,0,1,4,0
2025-08-11,REELS,⭐ amandumb1,@amandumb1 knows good sleep 😴 Nell has been perfecting coil technology for years — backed by Japanes...,https://www.instagram.com/reel/DNOCbY7R4cN/,0,473,3,0,1,4,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,256,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,256,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,256,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,256,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,256,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,257,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,257,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,257,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,257,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,257,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,257,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,257,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,258,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,258,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,258,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,258,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,258,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,258,3,1,0,6,0
2025-08-09,REELS,,"I’m Nell — your new favorite mattress. ✨ Designed in Japan with 4,704 coils for dreamy support, and ...",https://www.instagram.com/reel/DNJHJ6fpneH/,0,258,3,1,0,6,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-08-02,REELS,,Best. Sleep. Ever. 💥 Obsessed with my @nellsleep_usa mattress. Try it for yourself at NellUSA.com 🛏️...,https://www.instagram.com/reel/DM2gZkQRqi2/,0,243,2,0,0,2,0
2025-07-29,FEED,,✨PSA: Unbox your Nell mattress as soon as it arrives!✨ It’s designed to expand and breathe right out...,https://www.instagram.com/p/DMsg1jURzEh/,0,149,3,0,0,3,2
2025-07-29,FEED,,✨PSA: Unbox your Nell mattress as soon as it arrives!✨ It’s designed to expand and breathe right out...,https://www.instagram.com/p/DMsg1jURzEh/,0,149,3,0,0,3,2
2025-07-29,FEED,,✨PSA: Unbox your Nell mattress as soon as it arrives!✨ It’s designed to expand and breathe right out...,https://www.instagram.com/p/DMsg1jURzEh/,0,149,3,0,0,3,2
2025-07-29,FEED,,✨PSA: Unbox your Nell mattress as soon as it arrives!✨ It’s designed to expand and breathe right out...,https://www.instagram.com/p/DMsg1jURzEh/,0,149,3,0,0,3,2
2025-07-29,FEED,,✨PSA: Unbox your Nell mattress as soon as it arrives!✨ It’s designed to expand and breathe right out...,https://www.instagram.com/p/DMsg1jURzEh/,0,149,3,0,0,3,2
